n_samples,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
100195,109.0087890625,104.43115234375,-121.337890625,-1.1923828125,0.06689453125,0.8544921875
100196,123.84033203125,107.72705078125,-112.73193359375,-1.13623046875,-0.01318359375,0.748046875
100197,134.09423828125,110.90087890625,-105.224609375,-1.1181640625,-0.09814453125,0.62109375
100198,138.0615234375,116.02783203125,-97.59521484375,-1.09228515625,-0.1904296875,0.51708984375
100199,134.09423828125,122.98583984375,-91.12548828125,-1.05859375,-0.27099609375,0.4638671875
100200,124.1455078125,131.103515625,-83.984375,-1.04150390625,-0.33984375,0.46142578125
100201,110.65673828125,140.19775390625,-76.96533203125,-1.01611328125,-0.396484375,0.4580078125
100202,92.6513671875,150.7568359375,-69.82421875,-0.998046875,-0.42578125,0.46337890625
100203,75.3173828125,161.9873046875,-62.43896484375,-0.97705078125,-0.412109375,0.48046875
100204,58.65478515625,175.29296875,-54.5654296875,-0.958984375,-0.36474609375,0.49365234375
100205,46.32568359375,188.78173828125,-46.630859375,-0.94091796875,-0.3203125,0.52099609375
100206,38.6962890625,202.94189453125,-37.04833984375,-0.91259765625,-0.26123046875,0.55126953125
100207,34.66796875,217.041015625,-27.9541015625,-0.8798828125,-0.2138671875,0.58642578125
100208,34.3017578125,233.0322265625,-18.00537109375,-0.84619140625,-0.18359375,0.6181640625
100209,37.29248046875,248.10791015625,-8.7890625,-0.8212890625,-0.1767578125,0.6572265625
100210,40.58837890625,264.0380859375,0.79345703125,-0.79833984375,-0.1953125,0.70849609375
100211,42.6025390625,278.6865234375,8.85009765625,-0.78076171875,-0.24365234375,0.75927734375
100212,42.724609375,294.49462890625,16.78466796875,-0.755859375,-0.3046875,0.8046875
100213,39.73388671875,309.14306640625,23.62060546875,-0.74560546875,-0.3525390625,0.8505859375
100214,35.15625,323.30322265625,29.4189453125,-0.71826171875,-0.39892578125,0.91064453125
100215,29.296875,337.95166015625,34.48486328125,-0.69189453125,-0.43310546875,0.9755859375
100216,22.94921875,349.12109375,39.306640625,-0.658203125,-0.443359375,1.04248046875
100217,17.822265625,359.9853515625,43.27392578125,-0.62158203125,-0.44873046875,1.1279296875
100218,14.46533203125,368.408203125,46.56982421875,-0.5791015625,-0.43212890625,1.2041015625
100219,10.986328125,375.54931640625,49.4384765625,-0.52880859375,-0.43017578125,1.28369140625
100220,9.58251953125,380.67626953125,50.6591796875,-0.5068359375,-0.443359375,1.35693359375
100221,7.87353515625,385.55908203125,50.78125,-0.48681640625,-0.46875,1.4189453125
100222,4.69970703125,390.13671875,48.64501953125,-0.47412109375,-0.505859375,1.4814453125
100223,-0.8544921875,395.20263671875,44.43359375,-0.44970703125,-0.55126953125,1.52978515625
100224,-8.30078125,399.71923828125,39.36767578125,-0.41748046875,-0.587890625,1.61279296875
100225,-17.27294921875,403.6865234375,33.203125,-0.376953125,-0.61083984375,1.6884765625
100226,-26.42822265625,406.06689453125,26.67236328125,-0.31396484375,-0.61767578125,1.78955078125
100227,-35.64453125,407.04345703125,18.98193359375,-0.22509765625,-0.60205078125,1.892578125
100228,-42.54150390625,404.541015625,11.65771484375,-0.11474609375,-0.59326171875,1.99072265625
100229,-47.30224609375,399.10888671875,3.90625,-0.00244140625,-0.57568359375,2.0888671875
100230,-50.4150390625,391.41845703125,-4.08935546875,0.10205078125,-0.5546875,2.17236328125
100231,-52.79541015625,380.7373046875,-13.3056640625,0.1884765625,-0.5478515625,2.28564453125
100232,-55.35888671875,369.44580078125,-22.15576171875,0.23291015625,-0.54833984375,2.38037109375
100233,-59.9365234375,356.62841796875,-32.53173828125,0.259765625,-0.5361328125,2.46435546875
100234,-64.02587890625,344.17724609375,-42.17529296875,0.2607421875,-0.5166015625,2.5576171875
100235,-67.81005859375,332.58056640625,-51.45263671875,0.25048828125,-0.4677734375,2.67529296875
100236,-69.76318359375,323.42529296875,-59.9365234375,0.21435546875,-0.4033203125,2.779296875
100237,-70.25146484375,320.37353515625,-67.138671875,0.1552734375,-0.3564453125,2.85205078125
100238,-71.6552734375,324.89013671875,-74.70703125,0.1083984375,-0.34423828125,2.9140625
100239,-75.5615234375,334.89990234375,-80.62744140625,0.08447265625,-0.35302734375,2.98095703125
100240,-81.72607421875,349.2431640625,-85.75439453125,0.126953125,-0.3427734375,3.07275390625
100241,-88.92822265625,362.48779296875,-87.34130859375,0.2255859375,-0.28955078125,3.1630859375
100242,-96.13037109375,374.20654296875,-85.87646484375,0.3564453125,-0.23291015625,3.24853515625
100243,-100.830078125,381.40869140625,-81.6650390625,0.49267578125,-0.17626953125,3.32470703125
100244,-101.25732421875,385.3759765625,-73.73046875,0.70556640625,-0.1103515625,3.3955078125
100245,-97.10693359375,386.65771484375,-63.78173828125,0.95703125,-0.0859375,3.4013671875
100246,-90.88134765625,386.90185546875,-51.3916015625,1.22509765625,-0.12255859375,3.32275390625
100247,-87.7685546875,387.14599609375,-39.6728515625,1.45751953125,-0.189453125,3.2216796875
100248,-87.58544921875,385.6201171875,-27.2216796875,1.70263671875,-0.29736328125,3.12841796875
100249,-93.75,381.9580078125,-15.5029296875,1.9228515625,-0.3505859375,2.9150390625
100250,-125.06103515625,372.314453125,0.06103515625,1.95068359375,-0.26220703125,2.833984375
100251,-184.02099609375,362.6708984375,13.85498046875,1.97216796875,-0.0859375,2.80517578125
100252,-230.712890625,350.89111328125,31.31103515625,2.31298828125,0.31396484375,2.7197265625
100253,-246.58203125,337.2802734375,50.78125,2.61083984375,0.7880859375,2.6474609375
100254,-233.7646484375,321.77734375,72.6318359375,2.919921875,1.2060546875,2.470703125
100255,-193.66455078125,303.89404296875,92.6513671875,3.17578125,1.4404296875,2.3642578125
100256,-130.126953125,280.1513671875,110.41259765625,3.427734375,1.46875,2.20703125
100257,-64.88037109375,254.57763671875,120.4833984375,3.66796875,1.24072265625,1.982421875
100258,-8.544921875,224.853515625,121.64306640625,3.9189453125,0.79296875,1.72802734375
